,act_no,mts_mm_access_count,tot_ivs_te_sgm_cd,trd_tot_vol,cluster
5904,4fce37f5275235775ba891b0ff7ca81dc762e990618ea71e246d764132451850,6,1,9.0,0
5905,457ba7ba57d8394ac285bd059fc33e96b2d860df0e2c2d8917bd8445e129a169,6,4,1602.0,0
5906,ee8fd14d8d9a23fff68bb10e2e1c51b985aff73cf1db9dec1e72d0b3318a4a2d,6,4,91.0,0
5907,7e59a8fef9540fbbe77bf4d9ac310ca011e9061379348cbc2bdde964164d6f9a,6,3,0.0,0
5908,b13d4ddd83020e34652ae1ee74e14e210aaf8a9c1c0fc75311b7e72a46c6df0d,5,3,0.0,0
5909,f67966587f8244543a17220a9762d8ebb7678220c6f2f9dfbdef6ed42bc6a1b5,2,2,23.0,0
5910,36be6e65cb49bff8cbb426019c7bd1d9dad062e10c1759b909f614a125692065,6,1,0.0,0
5911,f342392f5c894c2225d6bf1275bc4345e3b7106f8bbe8d1488ff608937ad8bc3,1,1,2.0,0
5912,79e1ab0fef3474a5cb520e6355d30e00b834383041ba93a9216135c2801e6ca3,1,1,0.0,0
5913,cb598df254257e176f61224bd357f9a1bbb41fb1973aa22926f6530956dd8bf9,6,3,2772.0,1
5914,d6690c8fa7f384525df69f7a4eba2fa207395025d8b8235f7c5631dd8f661f2c,6,1,68.0,0
5915,11debd274dd4299bf8688ea74e4af1a1da9ad348885b6c0f93c6475c0cfcddc8,6,4,100.0,0
5916,95d196b843d12e9eef44ba3addc3c502c0408409a63f87678afe7eb282b308ba,4,3,2168.0,0
5917,03b4e5cb06694b8d75fb7ebbf96aad8b8fa1df4b69c2aabfc1eca9dfc9e69f74,4,2,0.0,0
5918,946267031318467b57ae2d145da6a5e049a4aa4a1d5c809cc1805b500343218d,6,3,0.0,0
5919,cd3d20cfcc846f40bf4811b1a11a6cecd757f3b3ebff06421912722e409a1afd,6,3,0.0,0
5920,b0ce7a1c8b1c2f3492674677fe8be035712992bfe30aed18cf8434041c3b833f,6,3,200.0,0
5921,d7b7ab5192548338a857c419b277f8f482d747a22645f615ab5878c46d4b4a89,1,2,0.0,0
5922,5e7e3cb11a251f6ecef63b86e8d6b6ed771d594c130441923b557eb65a8b62be,6,3,4585.0,1
5923,08f01ea828966d698569c4bcba7be6a9eb013373d58b26b1ae00a3b07faaf091,6,2,0.0,0
5924,2c29e09ae4a53694762e612ecea26602094b4014f9f8ac0b68188f081626cbe8,2,1,0.0,0
5925,cc5db8d855db40c820019f7585fd7c7c3c6109baf92a8b5bc04c715860dce639,6,6,0.0,0
5926,8205e19aafb8545f81f1cb2cb955db709168723206077116fbc4978e5080b0ee,3,3,259.0,0
5927,2f22b023ed5fb3cf1a68513562c508740bd8677ce4e25ed75ba7fab20960fd01,4,3,70.0,0
5928,9c9d2147dfffa8b8ddeca8cc20cd70ca280849b570812ee0d1ed17b2df3422f4,6,4,0.0,0
5929,719a5bab00dee4e931d090f97cf53db6e8f3307f725f2ab26c19ebf70d58237d,6,3,510.0,0
5930,ee0d742394660332db7ae15b573c589fd06f1fafefbdda14d5c412b00b891c9f,6,3,0.0,0
5931,753921bca7750cef1ac1feb9bc01f2cde967285bbe0baa3e44d2141b0e0aa571,6,3,0.0,0
5932,718448b3bab8fe8433ecf54e4b366e9c75211ca178a201da8a7e2c8b482f5a39,1,1,0.0,0
5933,90f8b42fb0ac81f7822fe18d882eeef8e659000722c1c298da55a2048178fa0a,6,2,867.0,0
5934,b6fbc4a762cee2295fa5e83005780a5327619acf42147a07c6f70cc147d2a9dd,5,3,0.0,0
5935,48f7ad981619e6372a531509fb591325a455195a267e0d856a9b496dffc9291b,3,1,0.0,0
5936,2f3bca73f55146613265c4fd97288f141047d568773e2f838ab57c65cba31fd7,4,1,0.0,0
5937,87b0413c532cac598e234a902967b430de494b820a3231f0db748809d226ad22,1,1,0.0,0
5938,316eaedb0c213cd8c97cb4549a39fe5850380ffa31d9ad9490ac8d490eb776cf,6,2,31.0,0
5939,9d1e5123429d5e4ea20f8e912e12ca595ed011f3eca84699fec77c973a163da8,1,1,0.0,0
5940,d4afad35ab0374649bd19999af7d4960336b36f801ad8c666518194f28e6f367,6,5,0.0,0
5941,b0860a71a8fdb859fd1fb36a27ff0e4ffcad5d61faef31b2c2371aa29350f200,5,4,190.0,0
5942,62c8d002f2f7c431597e77e5c2129668908050604a160581e3ff9266a9d87cee,6,4,32.0,0
5943,3c22006d670a7c1e02983281ba26e65ca2fb399bd29bcd6808dbbef03c3b103f,5,3,0.0,0
5944,f35e78d894c3a4db784c642c80d0473d13e02519ef42961f5eb8fb9d6b11fa13,6,3,559.0,0
5945,4772365a9bbb360839c72f48fb24823ae620e9f8ffd6c6ddd519479ec74d9e72,6,3,3.0,0
5946,e43415f2569ddd987cfc37eb4c486a4a34e1e99ef0f50099f175f6f0bfba678a,6,3,378.0,0
5947,3af078d4310d4097cf940f625073dfd897560406b21f114d608559eed7fcfcff,6,3,11.0,0
5948,1b6018333d32dce14bc8ec885e98d6941e713d38b866742de54134ca3c46de5b,6,3,3114.0,1
5949,e2ed07b4071d5c3004229ea3f0b69129b7de0987eaf6b4742d8b5fca1b94869a,3,1,1.0,0
5950,aca030d535336f2de7f1f6f5f1eb5dd7d2a3717290aee02fe919b969b3c5bcf5,3,2,2.0,0
5951,f422f041611512bba3983f274510222491efde1867ccd27d5017897e58a8850b,6,5,0.0,0
5952,9611fdfcb94b6a60432a03a2b442991559c8c326d23baea062ae9c0910a37464,6,3,0.0,0
5953,635576f8f9b268ab37b6838bdd51e898bb47c3d2bef103a5d4d0cf658f76d404,6,2,0.0,0
5954,8a67b0d0afed7883db9999ca7bfe14e9dce341d1fddee497214dc2e228a71b58,6,3,155.0,0
5955,e71d3cee4d6b9a6a46cb168ae60d76796daba6e2d215942cb866ff57d4b3dec9,6,3,15.0,0
5956,16b3cc4bce146bff7de7e63f3298ee938d5df38e8a778f1f155f5a965ef18bc8,6,1,73.0,0
5957,7c93ff489ac34cf53473106cbdd91f8f3d7056a071cb11dd6a31df429c238ad9,6,3,812.0,0
5958,7f35ff3edbc86605514641e787412c1c133dcb079b68f1478f3cd05348a1506b,6,3,4.0,0
5959,4aa089794b946e4a317d43ddd70047390da575490735526257035a96b8af139a,6,1,299.0,0
5960,c740dbda003f5f539995a7a6a210c873ce4595f943b82ff6d9e4b65e833f55c4,6,5,681.0,0
5961,b0c7872ee61980a67e15c980f6d4d65bc80914bed8511b7ffe5f7ee829fad468,6,5,5076.0,1
5962,df08e44f02779992fb6f5939f5ea8605af887ac66bc299c404f833e581cc7960,6,4,1637.0,0
5963,47f08bd18cb1d3a067861a7ced4b8385a90490c237bb3e11a98e4fae9667aae1,6,1,0.0,0
5964,f4a11866e935e0d45a3e4ed2023001eca588a01a10b048cc1f6837e1696a251f,2,4,0.0,0
5965,d9361c951046bab6aa10f01dabda6babce73209468d306e1b926a25396e8fbea,6,3,284.0,0
5966,342e21c2eb570694cfdc6445585bad7de03d244db23aa2995ba250a8de1924ee,6,1,1069.0,0
5967,69f39884e8f34a8dc50857d96db5bbf16472d17c9a8989b79c1232c4ddab02c0,6,3,405.0,0
5968,9037c5ddbdb3c0e170960f5c10af6b96cae0501c7c96e6d1de494f96ae13c07b,5,3,2.0,0
5969,1ccb1a5b606868571da2e652c4d2636b78ec97850bcea0ae383ea5903283b8e0,6,3,226.0,0
5970,2c08e619076389b5b5223e7c5c0a212ff16206aca7e351f41bfa335480543e45,6,3,0.0,0
5971,a6c5340deb141944ea7f38d16ed2ddee4c6adeb689fc49274d4293f20effb6da,6,2,388.0,0
5972,60fb190558b2702922f07dc650f2c48be0fc4f63c9a25557a4a0bf9fff00e254,3,1,0.0,0
5973,da9ae37eefe8f5708154ed80832d751ebd1e3745a8c7f4f15bf3caf2f839f2dd,6,5,50.0,0
5974,6f7521c82d9a0d275fd29184085e6eac19246907dfaa30cedc724178f998d34b,4,6,0.0,0
5975,3960669e1ade612fa4e0492b50d06f1339869c004a59bf744776b3b66818f4a3,6,5,135.0,0
5976,320ae5fcd527a5bc9aed515eeba1fbe9e3637867e8e6e0768778a5f9e8075414,6,4,197.0,0
5977,dd6aa9b23df4c2c0d93486dcf36c367a4ef1623cb3458678dfaec2e56a882123,4,4,0.0,0
5978,dec66c0577107a7f3ac42ff328e03a84edadcb8bf146d1ac11cdcc1966bdee33,6,3,463.0,0
5979,7a513601a21899e3febb0e263df03de64c64de6fef3c060019a6245af93b7006,6,1,11.0,0
5980,cdd0af1e5ce05bc15e60fc88020c811686de7c53fcdd43630ae3ffc9ed8cdeb3,6,3,0.0,0
5981,274b8f530816b5b892b4d688bae91a4159004444e901db433406523b7be08e85,6,3,59.0,0
5982,df1b6b960bc6f081d8f5543f1dbd7c3972b508147780176193de77f96f08ef83,3,1,1.0,0
5983,c658f2963e1db1c3abd52b220d54dcd3af469af5312f49ec18be21baab52e357,6,2,0.0,0
5984,86cf290c2629ebb0e5b599eeaccf490ef1dd254fb57109eb24aec21646b40b0b,1,1,0.0,0
5985,d9e8fec6ff8bdeaa3724fc7f4e06351eabd5d7d9cc38bf5474eadcd46ebc0177,1,1,0.0,0
5986,dc9597909e36a588002d0d790a18e20e5234388eea37c81842026fde464973c9,6,6,393.0,0
5987,6d736b30d1a694d05749b027d6b05d14444d254edb6261754282d79913e7f054,6,3,1807.0,0
5988,05c9fec9a0ba9732acd54643e5f7c9cf0b0e0562861a891bfe0223eebf9542eb,3,1,0.0,0
5989,88e057f8a5a49d3380f6055acc57445d969dfd708e8896afa18bc63bdeb5fef5,6,3,9687.0,1
5990,79e9f259c736bdcc6fcacd6863808c9dd708e57045a51185d16d618ecc1634c4,6,1,6.0,0
5991,0b3993cbefa60a8a7046e029e6a4fc1426252cb08e2fdd5b1244988916990307,6,3,2010.0,0
5992,208c7e4ff3d74dfde60c8e1e7635511c611cac34abbe3e574167d8762bad246c,5,1,0.0,0
5993,83022c05fb02e004ab92501c147c4502adc3d65af9f6b06d85c463de4c4a4f2d,6,3,31.0,0
5994,24db3aff3193f6d606819c4ace2068d626272c1ae4e4203d5004ec9b9e2f0d2f,3,3,188.0,0
5995,19fc73a37ef54e8adc3279f1b77fb07a783555fc544935c29376706a915878ff,5,2,20.0,0
5996,5a1049c7bd26ae0edb6ffc3321bfa567112d7dde16ec749a37c48511a01114a8,4,1,0.0,0
5997,936a033d11ada1e368eba167abefdbe0608ac0a27c37c5cd9dfacbc38cfc5382,6,5,62.0,0
5998,ea11a2fcc37112aaffd1bb919da24bcd213eff2dc1d8c9583757a648dbd5c31f,6,6,5.0,0
5999,47d0e7d528f5e02f80e206e6afecb9ad75917ce48e6b694197e08e4e7667312f,6,3,32.0,0
6000,b0db6bc96e216bcbd525422464024544a44caf1845b89fb52e7f53a3bf4511f0,6,3,2.0,0
6001,61c932c8f3204121838304cc1e6e35d6f56388db9957810ced1229641f3aa2c1,5,2,0.0,0
6002,c0c204ab668b94b530a4692438b8167cb01d64362c8e2089a463f44ae8d7d65b,6,3,546.0,0
6003,bfc5f59b014b2a79f40d11ada3739d1b585636d8e85aeb703ad386bdf7cd5c5d,4,3,0.0,0
6004,c5f844da9c5d1024f03d16a19d27a8a51d4da6c0e795166cac5bb9aee34f1734,2,1,13.0,0
6005,1e269d3c0821b448993446980eba12ef7af9310d5a1b104eae4d0cf2d45cde62,5,1,0.0,0
6006,abac310f49d0d9e796d276b7b3d0fa8a1ca87381ec0190381a85d0e465b6bcc1,6,1,14.0,0
6007,418c04af1b917a48e5e3507316928af47e413a6f7bbd8829da1305594a300b0f,6,1,43.0,0
6008,7540a2bfbf56a2cb61cacf9005e0d781b18b39ef1e05f92883d66a293b816ce1,6,5,6.0,0
6009,f98c2fbf1da0559d4d4b49048390427aa7e9a2a2f9d220ec3e94a33a7c0c8528,6,3,2.0,0
6010,3b7503afb39dee99e8c6a1fe7e1319e58b48d482e0599dceb89e3855f1b6dd4a,6,3,5.0,0
6011,114918094369a95ac30dd57f6245a93041a73473505007becd7fccb0492327f5,6,3,0.0,0
6012,8d0ae2f256352638e15073f8df81e569b9754d87e684bdc07736b995738b696d,6,3,0.0,0
6013,e0ccb5d713f46b4d34a7bb3ec35175da92fd9b23abb443b5a64e080e78e6757c,6,3,23.0,0
6014,9c8dd36f085bcf5f300f87c1ac6eae7244351d8dda8834401676fc6d74de96cd,6,3,3.0,0
6015,e66538b98db69d6f9bfd508a5ce964132353f04721b32c418d0719742dc3d5f6,2,1,0.0,0
6016,02a2c9b5e7ec91bc531464695112b7b7282332949523374bee6a33ceb6488980,6,4,556.0,0
6017,5dda1837764a69e8d12f9b9e07cb99711ce755645106287eb470bc4c444b5ac2,5,4,1.0,0
6018,889f75c776160f806bde256230c84ada4fb055fb567fb519c5e42aea58b4e808,5,4,0.0,0
6019,37a208a97297768f82423fa8090b9ffa7e7d7aca192e58f1c87059e3705a99f2,6,3,365.0,0
6020,e105eb5ef49f2eaf429431b8e381fc1a26d72b2f18af6cc708254138d99e075e,6,3,237.0,0
6021,a875f392a454467c0bb5a1a45ea93dc3a4c7af568d4ddbef67fd911a98935b9f,6,3,5.0,0
6022,7017826e04a8e8ff5c231171de080212b121c03a3c9a9dcf04c87b7decc18a01,6,3,0.0,0
6023,00fdbc68749f3478911f08fd58a6c1f7e9677cb1c1331dc93a0882ebe60b5256,6,3,8.0,0
6024,ecf2f950638e50d7e33e581435e4ff602a44df07654b53dc85d14338a0e7f1ce,6,3,9.0,0
6025,0cabb471a2cabd0ed962b8856090bec3576d71947b9279113fe22530dec26660,6,2,121.0,0
6026,dfe7017ca61d7894a8392c986821873d90c5b14c764489d1bd6fbe8028cb779c,3,1,2.0,0
6027,a94175a43df039b3c308f43035e38b4b2cb34d0daad6a7507e7345ac2cfbdb55,6,1,47.0,0
6028,7e8446b37ce52a4ec49602a25d089c90014c8c7f26fb1e4079a4d22b1b18331b,5,2,3.0,0
6029,ecd83f187d187f2105323df182b67ee8d0af59bccb8d0f2dc701c8b2568ba6a2,6,2,42.0,0
6030,2e5f414b14b82090288454565ecd49312ae751fc2cf2c2c3c67cf031379c8f90,6,5,0.0,0
6031,7c733af823a8d72e8a8a401bafca5951944f1c15a3426ec1551b7cf5fb252f75,2,3,0.0,0
6032,be0205b244d1599ebe630016b7c4d68df350f768a5dc1ef99575ded9134b79c1,5,3,17.0,0
6033,910b783946f1035b726747a3c05423bad3ee3dcf5020d248a537cb2917bea10e,5,3,0.0,0
6034,1a27953d1c5b12cf99f0abee3ac38067390aefb887adf243de060746d3afa151,2,1,0.0,0
6035,2fb153ccee4202f9e2d62f39b8354a7612155169b82db225263fd13ab3e4f6ab,6,1,3937.0,1
6036,bf9a467f0538565cb5e716ba636a79726ae58e26aa6ecf32cb9c4e0db4aea4b5,4,1,1.0,0
6037,65ad3af9e6a175dc368e04ee776c0b288ff54ba1edadf48d40075d6cc4765079,2,1,2.0,0
6038,f9eee59de140d10d61340e025c8e898cb0dc71619c2cb0c3238972c7533bb8f0,2,1,0.0,0
6039,6a740dec4edd06a128c64873fcfb5f66220ce27ab19054b7e3a6ff25b098617d,6,2,37.0,0
6040,6df445ad13f678b5415d02e2f117ce19052e62c0b90799d96ae8575687063ade,6,5,0.0,0
6041,8521edfcc76b545a67b3a2cadeb202c38ae736d1ffbaa33d3ce6046597b4d93a,6,5,105.0,0
6042,45c7145fe68f381c7d3ec5ece1b50cf861d4d11fdf11b499b03022848c65c52b,6,4,509.0,0
6043,44d5d7f70bd663d6bff158ec22400882f1de0a452bf47746dc084b3c2eada818,6,4,1488.0,0
6044,b422e18981e5d13e48a048995bc730a84c48d07f514643be96226b7c3567c58b,6,3,2168.0,0
6045,4ba547f4a5966c8c2790caf5b8a17e81958eaf87ef2eda7e0cf06f36d66ac2a6,6,3,4650.0,1
6046,fbb9fd1404ae2b069647a565471f45fa1bbe6264bf2bf8e40a3877ea9797bc58,3,2,1.0,0
6047,fe5652373c7cd0fc85e50c57a8a04b6cd399e7d7b92215fc0480820067f9f094,6,3,49.0,0
6048,3c88bee124922f4025fbc57a64f65508b5cc8b84d9173169b02088161c2b4d40,6,3,128.0,0
6049,e3b6552bc4a19ee10fe6cec768258744855a7d7a1dd5492a94097940eee3ce56,6,3,3388.0,1
6050,e0c7c217ca1733b7e689306ad57626a53eac05b78cec61fd7f512c3dae5632e7,6,3,1800.0,0
6051,a3c1aba8d0aef602a5c22e969453ff9d284b645de3593cad313f2afcbea23415,5,3,0.0,0
6052,9ea4a414bd4f7211bacddbdb610c6754173a027482ee7c507cab659f204e1bb6,6,4,0.0,0
6053,f4fadc27f2ea9d458c22dd97c9d3040ae4f774ef2afc3cca703defdbb2c76856,6,3,58.0,0
6054,a63f8f239f70ca5b7d6ba495e4010120d264d6d6d5e054e4599ebae6be921a8b,6,3,725.0,0
6055,d94a1dd1cbd4e9d5aec4b3a442c30baecd478f29e72a83b0272a77ac82901196,6,3,138.0,0
6056,71748f1314bbec0618b4cdfa08b049636eaebc991e06367728386cc8c745eddb,4,3,0.0,0
6057,621af92f87ea7f1b37a044d95541853ababa494e1de678ffc5dba213089b7e8c,4,1,0.0,0
6058,a1acb1c91d0301d554f1c3cd7c79439c3ebeacf570b7be63e657d41d35a84ba2,2,2,0.0,0
6059,38eb4f163b094fd25b653fffe9a58d87c0ef627fcedee194669ae6cf485e119f,6,3,103.0,0
6060,917557c4a9c5ed78a38e27ddfcd9c73e41208746dede884623edca68c8c796b3,5,1,0.0,0
6061,0f6e2e1dca6cadf7e10150250341db7c39cf1b6927553895713d7fcb4d2b4a0b,6,2,2395.0,0
6062,5ea55b55da297071d59e8e7a4b4f756d98cb1bd92b60961c5a5d9c7b95351752,2,1,0.0,0
6063,0d4df049e143bae71516dea823400517f9c6071036852ccc4cd53566fe6ff26a,1,1,0.0,0
6064,271d8ef85c6b172dc128c5b18fc897b4528bf984a65ae425813b7ef4440c09c0,6,6,31.0,0
6065,2b21c159bfd044d57b278fa813a12c910b34c9745958c5c96cc217b453139304,6,4,0.0,0
6066,9f68c199f4310ab5611079696e392229364d0a4151257a19dcd4b38db5645f38,3,1,0.0,0
6067,48c543876c687d349da4de1ae6a769f555cdb71df2cd2c3d9f5ce753ce9cdf2a,4,1,0.0,0
6068,95435e790f6c3875a8d58716e1acb22b1ae93bf5d50760aed44fbed0df3fa23a,6,3,559.0,0
6069,3c7b7723be70a9c66002d7736ae185c202db9818776f3e9f3aa3216a660ee949,6,3,5.0,0
6070,449bde499fdcb8eee8d0c993d2441ae06faa005af41469feb88f8a9e766e72e9,6,3,15.0,0
6071,335f58877bf80f74ad2a0d180aeb14746abbecab3a9534f0aff6631ca187dbd7,6,1,0.0,0
6072,4d81f79c6741d6f28201731cd35118e77c901e9e8de855923d8d30941f3dc0b2,6,3,1116.0,0
6073,a47e0b36e773c6130527d7632b7c47e96a0663aace166c176e0ed1c2c3d95bc9,6,3,0.0,0
6074,1fa22f50c729e3f32451e3d2753909a1304564f747b271d3bffcf627218027cc,1,1,0.0,0
6075,4b79bd9c27b669ea0ed20e808c7ddc1bd1f28d7eb81efbb2092e7d19768a8e86,6,2,53.0,0
6076,f17a953c0c9becd3eb5201442828456b15f0442f90b7475efc791a30c62237db,6,5,22.0,0
6077,43c3d3c4a45367a1194ec86d8fca51bd58114f380eadddd489d564d240ea5463,3,4,13.0,0
6078,a69688a8e2d9686e6bd017e5235411d2bb7ab90b917cdee840b65adf9be15584,3,3,0.0,0
6079,826a2daa1cf29b739eb2eca24c9ad0059a97439b1b195936786bce12ab1bbd92,6,3,5.0,0
6080,61f68b45c43f05dbd2944543fa0c0a891a69bd747d66512eb56eed36496b1be6,4,3,42.0,0
6081,e038737c34eb11c98229c11ac09e71fb06e67388a40d7894a3c267a11129f477,6,3,126.0,0
6082,01f029551b4ffaff022ae2d959076ff00c9886902cac837ade204b38c253c4aa,6,3,226.0,0
6083,112cb95fb98a52349d1ca64897f3b92d93411d17cd106d8131aa1cab39dcbca7,6,3,5.0,0
6084,ec898769327202a5812f51182e980032849bbb46b0573ae22143abb96c0d6b8d,6,2,2417.0,0
6085,90524950f68e14dea76c32794560d5d70d555d58d09930318a14dd7f47e805cd,5,3,11.0,0
6086,cd5aa591735b4735cae30ca70c434b9192d2db70a1c7b3b26ddff071ef8f507e,5,1,2.0,0
6087,f6c0e068d7491bf6ddaade6f7345da49ef51f95ec997dd7d836048f7a1802ca6,1,1,0.0,0
6088,faeb9d423f257ae44b924a8429dfb03dd4b9a690322dab5c908bce98346910ed,1,1,12.0,0
6089,c3082880ca012b0f8508b49274690820ca083dcfb5b2042d6f04f27c3e0b73ae,4,1,0.0,0
6090,20ed19547f2048c8297d57b542ebf89382b95ba6e6b0be424054cab3a65c7db3,4,1,186.0,0
6091,da6b38deb1acdd2a11a8ed91b212390215293115b49f5716b41bcc8049c07886,1,4,0.0,0
6092,3a0c3a169fd0a46aafbaccc6ee33dc2c54bd3971f47437e3651b82adfcb6f2bc,4,4,0.0,0
6093,33515ddbf7bdb90e11d5b007d0c700db26ead677b8e2f2dd29da96c541114a66,6,3,7.0,0
6094,5abcbe8d4f1d7f7cfe5f0136a04233ea34e0f1b90f2b29e0b0f8ad0458b4d9f2,6,3,3476.0,1
6095,af4e0d75d8b820d1633437736a5aed11c0706ba930cdbd606d6e3d07e7930faf,6,3,0.0,0
6096,dc55198b3ba8b9fe5a873abcff5802f0683ec4fac78ad6ce243d6f223eed19ea,6,3,8.0,0
6097,64a00a8bc9d1b7b8a691d680e12336b181199194605889c401bd39b1d0cf1b62,4,2,0.0,0
6098,99eb7443d6616f46edb61df7a01a606b73c5ec0a1adfbe0c539b541c80329f67,3,1,0.0,0
6099,943435734a5a80e8e34e50ede19b815bdf75a19b0f0e04045c016160a72dce9f,2,1,0.0,0
6100,f9b6247936d51ff3edddd30b5c6e3e6e0bf56fb0e92b9884fc0bbe62849f6cb0,6,5,1250.0,0
6101,e2c05ef57e7cf56e85110418e7699773bd1e36c1abc11612734c816ce77b38e9,6,3,0.0,0
6102,6c5357fce2cbb4c75e1faa4b613bb7c1ddeb8b0c744538533e1aa51e8de95bf5,6,3,23.0,0
6103,1431992a22eb47a3c541d81bd4e0da65347950a6e3bd6af7d7eef84903c2a623,6,3,469.0,0
6104,acac51d9c3e38085640c2bcc99a94868f3584ed92c3bea4d4f53a83bab148d85,6,3,839.0,0
6105,9f2998c00657c7fb2cfafacb47daf54c37e25d1854d2211ea1b58228480a8e2d,6,3,0.0,0
6106,a11ea121fb3c6997be28ea290ab995de36bcbc87c9df3f651f2d5236ab2775ab,6,3,5.0,0
6107,1d521bace549728502091f5de3cbcbef0cdc01210f17e12a3368c596203b9e05,1,3,0.0,0
6108,d318cca47d6c48e1e9d83a49ed4c685c6a65996f7b3cd6f004254d8fdb25d6e8,6,3,372.0,0
6109,a65c802809a46443881cb14bbdd9b2e4b7724a76c5a2ea2bce066f9fce01cf3f,1,1,0.0,0
6110,d712e70921296e322f5924791026d7686fa62aa3987814e52703d912000d2eda,3,1,0.0,0
6111,ada9ba85cf7514db8a5586db747098f1891d7c54b00198dee4adc427bada8fdd,2,1,0.0,0
6112,e02263fb7d90d65595d6ee623d45e0479ecc3e8fb5e5cf43cba59c4799c26352,1,1,0.0,0
6113,98463d9ddb94442eaa68a949df51cc775810c61994b36ae67a868fbe3eb0f9bb,6,1,1.0,0
6114,e2fd28727eee3fc9c563307c60abea9bece2dae3561d9b7625a70b5e87996d3c,6,5,0.0,0
6115,68e5429057b70034334478baa59acf5d74804b1ba2185728e0e146e4a6ba0176,6,4,50.0,0
6116,222540a24ac5b004d8b00bfffb82d04ecaa9e961a96ad1473b39f896b2e5e9d5,2,3,0.0,0
6117,ee89c120604968cdb81c5832c18f84e5fea3192d5ed8b521d5eea5806de83fd1,6,1,490.0,0
6118,4440153cd489d8408c7653118adc42c5c3003fc03c68a237d2759633e9ae0f66,6,3,0.0,0
6119,61b4db519b2610ac12adb5cb121c11a72c10509e734aec4ba2917edd6dac4d4d,5,3,0.0,0
6120,1a7bd83117cc26b9afa6a4d5fecb43cd6be36963f7bf01109c937f543554d6fd,3,1,3.0,0
6121,ba5b84db423d59d7c08bd09033df45d703d93f3ec5ebcc46b1f40faf66be1df4,6,3,77.0,0
6122,e1c4c70bb07154e5c280f49fd60dfb669d82530c6cc460295b36776e93dcf3ae,6,1,0.0,0
6123,10a46fbf7dfda465c3ee8a340eb10b357d82670a07c3216e2c3ac368b5a3cafc,3,1,0.0,0
6124,359c59d2a27b82872958cf6541d269ea348af51102aa7b56b157010b0a23e169,5,1,0.0,0
6125,57d9f459f17943a7d678c992eeec8d3483ba2228548778a793d1d784224d611e,5,6,11.0,0
6126,be0722879052aa9bb14a0ed3e2bf8af242b25f139d2a94e2fbbd972f35e8c677,6,4,1020.0,0
6127,af296248c09956a1a1379e40eb135fe79ff7caed93a286d1d3597e1a731fd462,6,4,975.0,0
6128,ad4de6302081f424d7d46b3ba8e534a3d3ab11c2c78420ae8995e968e48c6e49,6,3,0.0,0
6129,2884e34753feb7f4ba0c58f43053fb02bfb69d89e51801de4e532f121c0869fe,4,3,0.0,0
6130,93812bbec85065f2f59f579462d1a7c52ed6068e55c26f5e3c7e12d7900feaa6,6,2,0.0,0
6131,bd19357efc4d9e2e0802a90017fcf3143282636b9818b522927b9374bda35255,5,3,0.0,0
6132,7c84939fab3e41671d8bc1e70eebde3669f2c6edacc0ccd1922a237d4b63a3ac,6,3,0.0,0
6133,691b97c885edac1c3da67110cb4596567f72a0c74ed703e4283b7775509adb16,6,4,5563.0,1
6134,feec27db463e6372c09232179e083de8a3f15d6ad4d6151855558afef0524243,1,3,0.0,0
6135,46743ca42fcaea484bfe745d1bc9e1c5736383c8dbdf39a57ea9bc5fb40ee6b6,5,3,17.0,0
6136,2f6a1aa1400a387732a787da8317270160652c3a8d198d0ac5b1352d2c500325,6,3,228.0,0
6137,72e99161fa786330bb8511d53b50cd4e7fad8bb04feb0230a486f21814d9b37c,6,3,99.0,0
6138,e6fa9cf3c9da6daf7c1304737ff0b0607ad70e81e866f6b9c7896744a3c49cde,6,6,0.0,0
6139,7e8a282ba8395640cf4ffb5b272704a68aff1e39d4aafb81844ed9ebfb31d179,3,6,5160.0,1
6140,203e2c9e95cf7353020b4cd7576c627c2d55d77756b76ea4c575e095346b5f8f,6,3,772.0,0
6141,6be16df01c678d326d50a53633dd9c89998bd9d2d1e9eebb0ed64ee37adc45a7,6,1,226.0,0
6142,efa19c278b20700ec98a8e7e65b5be5385273c2e8c38bce8026ad4f60fcc79ae,6,3,117.0,0
6143,f65893b8f37d9e15314254884001da17a2333a51daed375752386397c4eb0ba6,6,3,12.0,0
6144,3597ad290aa32b8abb5820b727bc7134cbd217f03b3afc8bf45ae8c997d150e2,3,2,0.0,0
6145,617314099f8f6a1b204dc27ac7fc3d94362f5c1edcdcfea94772b96a3047d88b,6,3,8663.0,1
6146,4a632882bec6bfc8bbaaa4587143c00ce6bce6e80ba8e316bbfbb961ed0c01a6,3,1,3.0,0
6147,4f758b769c37c4ab14389cede650ff0ec37ed432350bc71a6b28e1e1af9dc9be,6,2,0.0,0
6148,2622858aa22ae7366bc7cb2072a945ec45e2f6396a441f6ba12267441520af90,6,3,0.0,0
6149,ee84c98d5f776eccbfe5996aa24b017861b9738ed5f68cc8e0563f92e273549e,6,3,685.0,0
6150,13d463e6e618796a278561b5fe21dac5d190934df428d3716e93d92349ac8700,6,2,2.0,0
6151,88f91c66beff9a63a274c6eced7d8cdfccbde085199b7acecfb49fb6f473be2a,6,3,106.0,0
6152,bc0c9e5550a643784ae1a9ea340990f234c4ec20ce168d0f324272c2763d573c,6,3,8591.0,1
6153,f34cb4848b414b7238ec16e49d53799ce2d41af304d5cee2181319615e729786,4,1,0.0,0
